product_id,product_name,category,price,stock_quantity,brand
9566,They Well,Electronics,342.99,11,BrandB
9567,Scene Off,Clothing,287.91,973,BrandB
9568,Exactly Single,Toys,210.43,635,BrandD
9569,Minute Young,Beauty,82.39,827,BrandD
9570,Civil Bad,Clothing,416.76,294,BrandB
9571,Down National,Books,275.78,155,BrandA
9572,Manager Key,Clothing,130.05,36,BrandD
9573,Sit According,Clothing,346.87,789,BrandD
9574,Million Action,Home,309.12,356,BrandB
9575,Personal Including,Books,250.75,787,BrandC
9576,Scientist Camera,Beauty,282.72,944,BrandC
9577,Coach More,Clothing,435.72,783,BrandD
9578,Policy Sometimes,Clothing,403.4,139,BrandC
9579,Together Himself,Books,125.94,683,BrandB
9580,Rise About,Books,365.15,140,BrandB
9581,Mother Oil,Books,284.93,924,BrandC
9582,Bar Material,Electronics,269.87,16,BrandB
9583,One Me,Clothing,461.4,994,BrandA
9584,Fear Base,Clothing,247.77,742,BrandA
9585,Inside Term,Beauty,305.64,426,BrandA
9586,Star Wide,Toys,86.19,426,BrandA
9587,Term Now,Home,120.88,839,BrandC
9588,Ahead Pick,Clothing,435.06,944,BrandD
9589,Maintain Thus,Beauty,101.28,623,BrandA
9590,Support Number,Books,200.52,38,BrandD
9591,Under Positive,Clothing,183.18,888,BrandC
9592,Bank Toward,Clothing,112.63,577,BrandD
9593,Others Into,Toys,226.15,526,BrandC
9594,Expert Decade,Home,59.87,662,BrandA
9595,Product Beyond,Home,165.0,563,BrandB
9596,Ready List,Books,338.56,925,BrandD
9597,Raise Themselves,Beauty,27.25,633,BrandC
9598,Win Quite,Beauty,308.03,408,BrandB
9599,Establish Data,Books,450.85,120,BrandA
9600,Response Present,Clothing,410.14,356,BrandC
9601,Ball Toward,Clothing,135.18,540,BrandD
9602,Response Son,Clothing,6.36,98,BrandA
9603,Prepare Identify,Toys,415.87,161,BrandA
9604,Mission Evening,Clothing,154.85,262,BrandB
9605,Side Stage,Clothing,197.59,174,BrandC
9606,Less Security,Clothing,21.51,839,BrandC
9607,Remember Create,Toys,366.87,816,BrandB
9608,War Represent,Electronics,239.18,937,BrandA
9609,Choice Choice,Clothing,495.76,267,BrandB
9610,Want Benefit,Toys,270.35,787,BrandA
9611,Approach He,Books,451.28,869,BrandA
9612,Traditional Upon,Home,49.64,864,BrandD
9613,Order Whose,Toys,360.26,679,BrandB
9614,Series Put,Home,405.66,662,BrandB
9615,Meeting Congress,Electronics,434.25,580,BrandA
9616,Successful Need,Books,133.17,974,BrandA
9617,Help Effort,Clothing,377.17,192,BrandC
9618,Central Human,Toys,6.19,258,BrandA
9619,Else Down,Clothing,35.86,99,BrandA
9620,Level Or,Books,291.79,93,BrandC
9621,Only Somebody,Books,487.52,274,BrandD
9622,Hospital Your,Books,178.15,426,BrandA
9623,Service Main,Beauty,191.62,703,BrandA
9624,Age Author,Clothing,37.63,881,BrandB
9625,Contain Century,Home,97.15,973,BrandA
9626,Especially Child,Books,220.17,761,BrandA
9627,Security Agreement,Electronics,232.58,368,BrandB
9628,Hand Under,Electronics,158.04,537,BrandA
9629,Bit Line,Beauty,363.23,136,BrandD
9630,Each Measure,Electronics,374.14,651,BrandA
9631,Collection This,Beauty,109.56,875,BrandD
9632,Produce Morning,Clothing,22.82,800,BrandA
9633,Serious Rise,Electronics,399.92,79,BrandB
9634,These Suddenly,Home,129.98,461,BrandC
9635,Admit Left,Books,443.65,203,BrandB
9636,Save Difficult,Home,61.35,309,BrandC
9637,Record Form,Home,291.74,302,BrandD
9638,Get Cup,Electronics,297.91,236,BrandB
9639,Land Miss,Home,126.98,366,BrandD
9640,Option Respond,Toys,210.21,664,BrandD
9641,Future Democrat,Toys,341.8,505,BrandA
9642,Wide Especially,Home,449.19,49,BrandB
9643,Discover Place,Books,103.46,597,BrandB
9644,Add Check,Electronics,470.8,116,BrandD
9645,Surface Find,Clothing,75.7,623,BrandC
9646,Art Network,Electronics,434.67,880,BrandA
9647,Assume Behavior,Clothing,200.12,801,BrandD
9648,Human Attorney,Home,156.23,338,BrandA
9649,Not Contain,Home,186.71,757,BrandA
9650,Degree Hotel,Electronics,476.37,731,BrandD
9651,Between President,Electronics,88.67,219,BrandA
9652,Lot Fine,Clothing,69.17,291,BrandC
9653,Time Pressure,Books,281.13,240,BrandC
9654,May Drop,Books,369.77,167,BrandD
9655,Material Deal,Beauty,419.32,980,BrandA
9656,Director Form,Electronics,206.82,625,BrandC
9657,Send Particularly,Toys,353.6,400,BrandC
9658,Choice Her,Books,449.01,743,BrandD
9659,Hand Example,Electronics,323.77,72,BrandA
9660,Those Professional,Home,481.09,296,BrandB
9661,Hotel Total,Books,467.35,650,BrandA
9662,Position On,Books,345.74,862,BrandC
9663,Reveal Identify,Toys,127.27,751,BrandD
9664,Poor Simple,Beauty,72.72,427,BrandC
9665,Side Result,Toys,129.34,175,BrandB
9666,Make Go,Electronics,444.51,875,BrandC
9667,What Pm,Beauty,435.98,993,BrandB
9668,Answer Two,Home,33.57,19,BrandC
9669,Such Different,Clothing,148.28,694,BrandB
9670,Coach See,Electronics,495.5,840,BrandD
9671,Bar Age,Books,315.35,829,BrandB
9672,Reflect Free,Beauty,480.13,184,BrandD
9673,Move Though,Home,446.16,324,BrandD
9674,Radio Account,Electronics,484.0,764,BrandC
9675,Heart These,Electronics,403.06,975,BrandD
9676,Budget Wrong,Beauty,353.2,558,BrandC
9677,Visit Best,Books,113.79,971,BrandB
9678,Green Peace,Home,339.82,239,BrandC
9679,Area Special,Beauty,27.14,160,BrandB
9680,Share Guy,Home,162.83,766,BrandC
9681,Himself Head,Beauty,120.7,827,BrandA
9682,Reflect Southern,Toys,13.31,56,BrandA
9683,Team Simple,Home,97.23,634,BrandA
9684,Back Particularly,Home,86.44,193,BrandD
9685,Commercial Major,Electronics,115.31,480,BrandA
9686,Return Feel,Clothing,299.37,108,BrandD
9687,Back Picture,Books,303.31,931,BrandC
9688,Girl Visit,Beauty,191.45,347,BrandA
9689,Lawyer Pass,Electronics,15.94,409,BrandD
9690,Mention Cup,Toys,95.66,282,BrandB
9691,Say Figure,Home,14.12,669,BrandA
9692,Current Future,Beauty,302.96,900,BrandB
9693,Heart How,Books,144.92,99,BrandA
9694,Half Budget,Electronics,204.57,577,BrandD
9695,Crime Society,Home,192.03,432,BrandD
9696,Believe Star,Electronics,255.35,101,BrandD
9697,Fear Parent,Clothing,13.15,240,BrandB
9698,Around Organization,Electronics,352.2,507,BrandB
9699,Treatment Individual,Electronics,155.68,712,BrandB
9700,American Particular,Toys,56.09,153,BrandB
9701,Line Step,Books,259.15,967,BrandD
9702,Deal Play,Clothing,204.54,363,BrandD
9703,Open Write,Home,367.48,905,BrandD
9704,Affect Member,Books,74.49,892,BrandD
9705,Mention Top,Beauty,50.82,326,BrandD
9706,Might Under,Electronics,211.14,783,BrandB
9707,Lay General,Clothing,302.9,654,BrandC
9708,Describe Require,Home,137.08,632,BrandA
9709,Stock While,Clothing,497.63,644,BrandB
9710,Stay Tend,Clothing,222.17,278,BrandD
9711,Thus Because,Clothing,433.12,602,BrandC
9712,Either Teacher,Clothing,462.6,820,BrandA
9713,Player Local,Books,430.31,400,BrandD
9714,Operation Wish,Electronics,235.0,976,BrandB
9715,View Rate,Clothing,38.7,287,BrandC
9716,During Animal,Books,251.42,955,BrandC
9717,Third Soldier,Home,289.41,484,BrandB
9718,Enter Company,Toys,150.25,357,BrandB
9719,Prevent Red,Home,80.23,142,BrandC
9720,Picture Data,Toys,225.13,326,BrandD
9721,Red Water,Beauty,250.57,96,BrandA
9722,Nature Respond,Toys,425.41,415,BrandC
9723,Involve Everything,Beauty,398.5,177,BrandB
9724,Movie Thousand,Home,381.73,383,BrandA
9725,Range Tax,Books,109.34,671,BrandD
9726,Although Officer,Electronics,89.64,371,BrandD
9727,For Coach,Books,334.65,646,BrandB
9728,Issue Race,Electronics,424.78,389,BrandD
9729,Somebody Glass,Clothing,99.05,894,BrandB
9730,Yard Page,Clothing,468.19,661,BrandB
9731,Particularly Any,Beauty,326.84,346,BrandC
9732,Laugh Part,Electronics,322.17,815,BrandA
9733,Hour Dog,Books,254.81,852,BrandC
9734,Hospital Meeting,Clothing,301.42,787,BrandA
9735,Mouth Little,Electronics,208.42,254,BrandB
9736,Up Remain,Clothing,238.74,493,BrandA
9737,Shoulder I,Books,225.21,617,BrandB
9738,Customer Middle,Electronics,390.15,761,BrandB
9739,Consider Natural,Home,210.82,632,BrandB
9740,Organization Task,Books,113.68,361,BrandA
9741,Reflect Be,Electronics,281.54,762,BrandD
9742,Receive Police,Electronics,195.39,848,BrandA
9743,Weight Brother,Electronics,56.63,497,BrandD
9744,Daughter Whatever,Books,153.94,551,BrandC
9745,Hear Main,Electronics,103.06,673,BrandB
9746,Number Stand,Beauty,392.93,640,BrandC
9747,Paper Official,Electronics,89.02,571,BrandB
9748,Fill Heavy,Home,299.66,669,BrandB
9749,Evening Though,Beauty,316.49,879,BrandA
9750,Consumer Know,Books,228.5,685,BrandA
9751,Civil Cup,Clothing,289.74,892,BrandB
9752,Very Natural,Clothing,108.81,236,BrandB
9753,Finally Get,Clothing,208.58,466,BrandD
9754,Sing Conference,Toys,338.12,706,BrandB
9755,Carry National,Home,298.75,850,BrandC
9756,Network College,Home,83.09,300,BrandD
9757,Other Often,Clothing,474.46,220,BrandA
9758,Consumer Miss,Electronics,130.53,237,BrandB
9759,Manage Deep,Clothing,275.3,44,BrandC
9760,Wish Meeting,Home,147.85,293,BrandA
9761,Case Itself,Books,331.14,224,BrandC
9762,Reason Wall,Beauty,269.86,618,BrandA
9763,Certainly Manager,Beauty,161.17,753,BrandA
9764,Door Practice,Toys,458.57,48,BrandB
9765,Rate Expect,Toys,277.04,161,BrandD
9766,Theory Culture,Books,476.32,656,BrandC
9767,Part But,Clothing,362.96,547,BrandB
9768,Adult Her,Electronics,196.18,388,BrandB
9769,Degree Place,Electronics,414.63,771,BrandD
9770,Individual Road,Toys,446.7,254,BrandA
9771,Policy Owner,Electronics,33.67,962,BrandD
9772,Difficult Box,Home,163.0,16,BrandB
9773,Ask Son,Toys,314.01,980,BrandA
9774,Second Yet,Beauty,202.53,182,BrandD
9775,Conference Face,Beauty,92.56,943,BrandD
9776,Statement Trip,Electronics,58.97,390,BrandB
9777,Seem Back,Electronics,118.32,813,BrandD
9778,Return Offer,Electronics,367.55,73,BrandC
9779,Cultural Administration,Electronics,92.13,418,BrandB
9780,Eat People,Home,246.54,365,BrandA
9781,Style Water,Home,472.09,815,BrandD
9782,Address Nice,Clothing,52.16,212,BrandB
9783,Another In,Electronics,454.0,658,BrandA
9784,Body Account,Books,17.19,883,BrandC
9785,Sea Upon,Toys,473.42,762,BrandB
9786,Daughter Boy,Beauty,90.78,735,BrandD
9787,Budget Six,Beauty,267.41,907,BrandD
9788,After Level,Home,391.24,265,BrandD
9789,Cover Process,Books,407.67,933,BrandA
9790,Color Allow,Beauty,233.68,724,BrandB
9791,Inside Husband,Electronics,157.87,714,BrandD
9792,Number Buy,Electronics,199.11,316,BrandB
9793,Event Size,Clothing,87.15,399,BrandB
9794,Check Toward,Beauty,419.12,353,BrandC
9795,Manager Detail,Beauty,497.89,489,BrandA
9796,Carry Agree,Electronics,39.59,453,BrandA
9797,Once Hold,Electronics,14.76,762,BrandB
9798,Have Lay,Electronics,159.25,959,BrandD
9799,Serve Sure,Home,108.87,106,BrandA
9800,Create Wind,Toys,161.26,220,BrandC
9801,General Authority,Home,8.25,874,BrandB
9802,School Use,Books,142.83,419,BrandB
9803,Word Movement,Home,366.83,404,BrandD
9804,Check Agent,Home,210.29,318,BrandA
9805,Send By,Books,359.93,654,BrandC
9806,Before Manager,Electronics,286.73,584,BrandD
9807,Ten Foreign,Beauty,11.94,723,BrandD
9808,Forget Country,Electronics,330.17,54,BrandC
9809,Account Deal,Clothing,443.49,735,BrandC
9810,Reality Knowledge,Toys,122.18,968,BrandB
9811,Similar Pay,Electronics,345.69,562,BrandC
9812,Believe However,Electronics,311.56,565,BrandB
9813,Management Out,Electronics,72.8,961,BrandD
9814,Walk Game,Clothing,193.15,42,BrandB
9815,Whole Administration,Home,118.96,737,BrandB
9816,Material Such,Beauty,60.31,739,BrandD
9817,Small Agree,Books,470.58,737,BrandD
9818,Happy Person,Books,469.61,427,BrandC
9819,Prevent You,Toys,131.72,61,BrandC
9820,A Energy,Home,454.18,106,BrandB
9821,Option Best,Toys,18.39,565,BrandB
9822,Property Life,Home,167.27,457,BrandA
9823,From News,Home,362.79,582,BrandB
9824,Represent Wonder,Clothing,408.71,459,BrandA
9825,Chair Lawyer,Toys,231.9,185,BrandB
9826,Figure Board,Books,145.02,19,BrandB
9827,Protect Box,Beauty,467.69,895,BrandC
9828,Market Star,Home,90.31,755,BrandA
9829,Study Style,Clothing,36.29,666,BrandD
9830,Rather Though,Electronics,93.54,791,BrandB
9831,Reflect Indicate,Clothing,373.0,213,BrandC
9832,Plan Out,Toys,279.27,572,BrandD
9833,Public Ahead,Books,474.14,171,BrandB
9834,Ball Item,Home,436.03,537,BrandD
9835,Hard By,Beauty,444.08,430,BrandA
9836,Or President,Home,13.7,509,BrandD
9837,Power Early,Toys,464.95,873,BrandA
9838,His Industry,Electronics,285.46,416,BrandB
9839,Student Statement,Books,252.67,114,BrandD
9840,Event By,Beauty,62.86,350,BrandB
9841,Process Step,Books,212.92,528,BrandB
9842,International Since,Clothing,325.0,815,BrandC
9843,War So,Electronics,343.69,110,BrandC
9844,Arm Fly,Toys,279.14,180,BrandA
9845,Wear Democrat,Clothing,383.4,289,BrandD
9846,People Partner,Electronics,111.24,305,BrandC
9847,Hold Here,Electronics,328.48,228,BrandC
9848,Across Interview,Books,437.06,294,BrandB
9849,Anything Seven,Toys,221.01,546,BrandC
9850,Sign Candidate,Electronics,282.21,224,BrandD
9851,Out Land,Electronics,358.53,145,BrandA
9852,Rest Address,Home,415.56,907,BrandB
9853,Space Like,Home,11.42,686,BrandC
9854,Phone Challenge,Beauty,354.36,759,BrandC
9855,Contain Peace,Electronics,153.93,355,BrandD
9856,Action Do,Books,269.97,758,BrandB
9857,Capital Trade,Beauty,84.83,233,BrandC
9858,International Right,Electronics,250.93,283,BrandB
9859,Figure Area,Books,177.26,506,BrandD
9860,Concern Their,Electronics,49.29,782,BrandC
9861,Especially Truth,Clothing,399.64,477,BrandA
9862,Color Claim,Toys,448.87,647,BrandD
9863,Instead Another,Beauty,495.28,842,BrandC
9864,Answer Exactly,Home,19.39,884,BrandB
9865,Live Leave,Books,114.6,338,BrandA
9866,Let Find,Toys,69.39,726,BrandA
9867,Section Reality,Beauty,73.46,407,BrandA
9868,Receive Month,Beauty,264.2,709,BrandB
9869,Maybe Some,Books,84.38,264,BrandD
9870,Movie Cell,Electronics,487.39,742,BrandA
9871,Central That,Beauty,250.81,286,BrandA
9872,Culture Career,Electronics,99.72,518,BrandA
9873,Drug South,Clothing,401.54,494,BrandC
9874,Option Mission,Books,118.31,429,BrandB
9875,Affect Picture,Books,318.26,895,BrandC
9876,Interview Space,Beauty,317.94,335,BrandC
9877,Medical Bag,Home,202.74,18,BrandA
9878,Herself Blood,Books,17.6,83,BrandA
9879,Term Ball,Toys,410.2,628,BrandB
9880,Cost Add,Toys,44.03,241,BrandA
9881,These Pm,Electronics,82.58,899,BrandC
9882,Station You,Beauty,324.15,726,BrandD
9883,Employee After,Beauty,173.25,608,BrandD
9884,Party Deep,Home,146.02,585,BrandD
9885,Know Situation,Toys,436.35,66,BrandC
9886,Including Religious,Beauty,279.39,366,BrandA
9887,Process Strategy,Home,138.13,845,BrandA
9888,Sport Even,Home,383.53,613,BrandD
9889,Follow Employee,Electronics,62.77,297,BrandB
9890,Its Doctor,Home,107.89,770,BrandA
9891,Nor Teach,Books,124.62,348,BrandB
9892,Degree Stay,Beauty,467.13,974,BrandB
9893,Radio Report,Clothing,225.24,32,BrandB
9894,Hard Surface,Toys,115.08,866,BrandB
9895,Wear Alone,Books,195.53,699,BrandC
9896,Why Within,Electronics,32.4,485,BrandB
9897,Political Again,Home,81.25,197,BrandA
9898,He Here,Electronics,475.03,897,BrandB
9899,Say Simple,Toys,321.57,194,BrandA
9900,War Art,Home,79.23,268,BrandA
9901,Water Nearly,Toys,324.0,751,BrandC
9902,Become Tonight,Beauty,269.39,793,BrandC
9903,Number Challenge,Home,195.39,449,BrandA
9904,Interest Power,Clothing,11.11,883,BrandC
9905,Figure Debate,Clothing,127.94,104,BrandD
9906,Young Sure,Books,403.02,834,BrandC
9907,Area Itself,Clothing,139.11,753,BrandA
9908,Two Yeah,Books,16.2,922,BrandB
9909,Big Worry,Electronics,460.65,618,BrandC
9910,Write List,Toys,289.61,501,BrandD
9911,Hard Dinner,Beauty,286.24,414,BrandB
9912,Wall Attack,Electronics,261.21,347,BrandB
9913,Establish Development,Home,333.36,884,BrandB
9914,Floor Stop,Clothing,205.81,581,BrandA
9915,Place Effect,Books,439.47,73,BrandA
9916,Middle Himself,Clothing,399.28,142,BrandA
9917,Agent Everybody,Electronics,35.27,928,BrandB
9918,Example Describe,Electronics,296.64,850,BrandD
9919,Rest More,Books,105.84,813,BrandD
9920,Add Main,Toys,19.7,605,BrandC
9921,Force Officer,Books,335.86,222,BrandB
9922,Difference Around,Clothing,106.74,694,BrandB
9923,Must In,Beauty,419.36,743,BrandA
9924,Fly Play,Clothing,497.65,382,BrandA
9925,Threat Speak,Books,38.04,698,BrandB
9926,Five Social,Home,233.79,789,BrandC
9927,Cost Hair,Beauty,381.1,102,BrandB
9928,On Spend,Electronics,83.14,843,BrandA
9929,Manager Five,Books,14.04,527,BrandC
9930,Ago Think,Home,119.2,259,BrandA
9931,It News,Books,355.23,593,BrandD
9932,Score Conference,Books,381.17,769,BrandC
9933,Performance Couple,Home,267.83,329,BrandC
9934,For Ready,Electronics,254.39,114,BrandC
9935,Visit Organization,Books,427.03,366,BrandC
9936,Eat Join,Home,203.58,887,BrandA
9937,Use Doctor,Beauty,18.32,415,BrandD
9938,Information Charge,Clothing,138.61,564,BrandC
9939,Play Half,Home,68.55,480,BrandB
9940,Since Style,Toys,219.1,985,BrandA
9941,Middle Fear,Beauty,182.17,245,BrandC
9942,Report Road,Home,30.2,57,BrandA
9943,Office Show,Clothing,349.9,648,BrandD
9944,Drive Explain,Electronics,457.41,192,BrandD
9945,Education Five,Electronics,33.35,278,BrandD
9946,Vote Adult,Toys,64.95,892,BrandA
9947,Onto Analysis,Clothing,483.77,37,BrandB
9948,Position Fine,Home,157.36,969,BrandB
9949,Choice Deep,Toys,414.83,273,BrandB
9950,Free Standard,Toys,246.23,560,BrandD
9951,Day Consider,Toys,261.0,295,BrandA
9952,Discover Stand,Clothing,47.1,349,BrandD
9953,Various How,Clothing,107.92,436,BrandC
9954,Fear Spring,Electronics,115.28,632,BrandD
9955,Agent Risk,Books,7.23,443,BrandD
9956,Alone Run,Electronics,22.95,530,BrandB
9957,Meet Buy,Clothing,313.06,435,BrandB
9958,Second Bed,Beauty,211.84,910,BrandB
9959,Actually Real,Books,294.97,930,BrandC
9960,Reveal Simple,Clothing,180.58,607,BrandB
9961,Play Study,Electronics,83.84,993,BrandA
9962,Water Class,Clothing,192.66,290,BrandB
9963,Green Want,Electronics,77.89,703,BrandB
9964,Then With,Clothing,169.36,365,BrandA
9965,Middle Firm,Electronics,269.77,4,BrandB
9966,Box Yes,Books,177.18,157,BrandA
9967,Himself Seek,Home,44.05,439,BrandB
9968,Turn Treat,Clothing,194.44,203,BrandA
9969,Exactly Sign,Electronics,102.35,664,BrandD
9970,Power Son,Books,373.32,392,BrandB
9971,Live Summer,Books,202.33,761,BrandD
9972,Stand Fear,Clothing,296.28,313,BrandB
9973,Worker Increase,Home,151.44,26,BrandC
9974,Mother Simple,Toys,184.07,416,BrandD
9975,Hit Development,Beauty,302.23,667,BrandA
9976,Rise Behind,Clothing,127.89,575,BrandC
9977,List Recently,Books,174.68,748,BrandC
9978,Someone Break,Books,114.55,145,BrandA
9979,Fine Personal,Toys,102.52,358,BrandB
9980,Can Sense,Toys,352.69,811,BrandB
9981,Usually Expert,Clothing,482.03,285,BrandA
9982,Such Enjoy,Clothing,349.98,507,BrandA
9983,Left Interesting,Home,72.48,97,BrandC
9984,Onto Exactly,Books,154.61,16,BrandB
9985,Able Movie,Books,23.27,117,BrandD
9986,Gas Budget,Clothing,477.16,159,BrandC
9987,Media Which,Beauty,397.87,423,BrandB
9988,Back Meet,Toys,15.48,649,BrandB
9989,Teacher Might,Beauty,368.89,960,BrandB
9990,Significant Exist,Electronics,330.52,300,BrandC
9991,Try Respond,Books,367.37,147,BrandD
9992,Beyond Claim,Beauty,107.03,922,BrandD
9993,Republican Test,Home,113.82,519,BrandD
9994,Sound Cup,Toys,222.45,63,BrandB
9995,Civil Face,Books,261.68,699,BrandB
9996,Form Accept,Clothing,288.76,458,BrandB
9997,Down Physical,Electronics,142.55,620,BrandA
9998,Better Stand,Toys,88.02,813,BrandB
9999,South Wait,Toys,132.71,80,BrandD
10000,Before Him,Clothing,97.23,909,BrandC
10001,Then Operation,Electronics,253.34,39,BrandC
10002,Manage I,Home,91.81,32,BrandC
10003,Have Clearly,Toys,460.16,633,BrandD
10004,Drive Campaign,Books,64.54,972,BrandC
10005,Drop Mother,Clothing,391.06,435,BrandA
10006,Between Support,Beauty,34.22,521,BrandB
10007,Out Someone,Electronics,294.23,561,BrandC
10008,Although Music,Clothing,38.41,311,BrandA
10009,Big Response,Books,36.46,290,BrandD
10010,Director Think,Home,63.65,173,BrandB
10011,Education Production,Home,438.01,749,BrandD
10012,Seven Site,Electronics,306.25,421,BrandD
10013,Reason Population,Electronics,429.34,932,BrandD
10014,Politics Memory,Beauty,123.47,140,BrandB
10015,Project Recent,Home,223.97,492,BrandD
10016,Summer Success,Books,109.81,493,BrandA
10017,And Wear,Home,110.75,961,BrandB
10018,Think Shoulder,Clothing,203.51,154,BrandA
10019,Ever Thank,Toys,204.68,980,BrandC
10020,Court Fill,Electronics,148.13,902,BrandB
10021,Benefit Paper,Home,440.0,185,BrandA
10022,West Lay,Books,300.28,15,BrandB
10023,Work War,Home,190.42,391,BrandD
10024,Treat Draw,Beauty,376.17,587,BrandC
10025,General Hundred,Toys,346.17,431,BrandA
10026,Can Way,Toys,44.18,953,BrandA
10027,Act Movie,Electronics,34.46,500,BrandA
10028,Sport Bad,Books,185.22,664,BrandB
10029,Activity Society,Beauty,474.65,946,BrandD
10030,Sign Apply,Clothing,31.78,532,BrandA
10031,Leave Yet,Books,207.72,191,BrandB
10032,Loss Rich,Books,395.88,889,BrandD
10033,Blue Soon,Toys,84.03,661,BrandB
10034,Could Act,Toys,413.55,274,BrandA
10035,Degree Eat,Home,427.91,266,BrandC
10036,Financial Listen,Clothing,292.11,258,BrandD
10037,Possible That,Electronics,428.86,101,BrandA
10038,Baby Challenge,Clothing,252.02,705,BrandD
10039,Doctor Hundred,Electronics,98.16,205,BrandA
10040,Sense Song,Books,484.1,234,BrandA
10041,Argue Space,Books,38.42,322,BrandA
10042,Blood Fall,Electronics,81.2,127,BrandB
10043,First Dinner,Home,176.43,782,BrandD
10044,Realize Story,Books,159.19,541,BrandA
10045,Design Paper,Electronics,34.87,61,BrandC
10046,Result Trouble,Electronics,467.02,265,BrandC
10047,Always How,Home,197.08,585,BrandD
10048,Truth Bill,Books,197.01,830,BrandD
10049,Take Trade,Beauty,175.69,899,BrandC
10050,Either Affect,Toys,278.12,159,BrandB
10051,Place Cultural,Books,46.74,408,BrandD
10052,Main Direction,Clothing,304.37,433,BrandA
10053,Score Send,Toys,425.15,528,BrandD
10054,Good Go,Toys,88.65,840,BrandA
10055,Same Government,Electronics,198.43,299,BrandD
10056,Difficult Teach,Toys,337.02,196,BrandB
10057,Wind Course,Clothing,477.04,345,BrandA
10058,Set Stay,Beauty,164.82,172,BrandD
10059,Lot Discuss,Toys,371.58,970,BrandA
10060,Process His,Home,308.98,917,BrandA
10061,Agree Put,Electronics,467.85,679,BrandC
10062,Turn Loss,Beauty,28.0,931,BrandA
10063,Appear Live,Electronics,139.62,892,BrandA
10064,Size Talk,Toys,475.51,527,BrandA
10065,Director Follow,Electronics,297.86,274,BrandB
10066,Year Maintain,Electronics,57.69,21,BrandA
10067,How Care,Beauty,331.92,850,BrandA
10068,Performance Particular,Home,251.55,22,BrandD
10069,Head Expert,Beauty,86.9,271,BrandC
10070,Program Herself,Home,345.09,850,BrandC
10071,Morning Central,Beauty,245.37,237,BrandB
10072,Later Computer,Books,197.41,443,BrandC
10073,Food Describe,Beauty,331.89,62,BrandA
10074,Road Sport,Toys,499.04,769,BrandA
10075,Too Capital,Home,156.09,994,BrandB
10076,Cup Option,Books,131.44,381,BrandD
10077,Building Over,Home,438.91,951,BrandD
10078,Someone Happen,Beauty,78.99,269,BrandB
10079,Dog Person,Toys,464.4,974,BrandD
10080,Activity Chair,Home,161.74,940,BrandC
10081,Lead Camera,Clothing,272.0,171,BrandC
10082,Customer Bill,Toys,293.69,641,BrandB
10083,Election Happy,Clothing,394.86,288,BrandA
10084,Indeed Attention,Electronics,303.08,621,BrandA
10085,Matter Matter,Books,416.42,116,BrandB
10086,Believe Open,Electronics,382.69,643,BrandD
10087,Exist Letter,Home,170.83,88,BrandD
10088,Apply Hair,Electronics,239.49,297,BrandD
10089,Identify Pick,Toys,50.74,653,BrandC
10090,Tell Treat,Beauty,116.79,527,BrandD
10091,Party Pull,Toys,116.33,670,BrandC
10092,Item Model,Clothing,460.5,29,BrandA
10093,Member Student,Home,280.15,889,BrandC
10094,Analysis Politics,Electronics,445.81,364,BrandC
10095,Property Page,Books,467.36,749,BrandC
10096,Reflect Floor,Beauty,365.51,834,BrandB
10097,Tree News,Toys,449.37,959,BrandB
10098,Science On,Home,28.95,338,BrandD
10099,Modern Prevent,Home,149.63,62,BrandC
10100,Picture Keep,Toys,188.44,759,BrandC
10101,Than How,Home,53.26,242,BrandB
10102,Those Live,Beauty,199.15,418,BrandC
10103,Traditional Weight,Clothing,285.89,920,BrandD
10104,School Physical,Home,155.01,531,BrandA
10105,Question Long,Clothing,94.54,990,BrandA
10106,Marriage Ok,Beauty,409.79,527,BrandC
10107,Clearly Employee,Home,80.16,573,BrandA
10108,Development Low,Electronics,84.84,963,BrandA
10109,Training Book,Beauty,377.32,922,BrandB
10110,Fund Charge,Electronics,278.97,378,BrandA
10111,Natural Study,Clothing,495.6,828,BrandA
10112,In Take,Home,260.65,520,BrandA
10113,Week Form,Home,156.27,884,BrandA
10114,Employee Authority,Home,50.6,33,BrandA
10115,Unit Remember,Clothing,229.61,494,BrandA
10116,Ground Middle,Home,232.25,242,BrandB
10117,Environmental Ok,Beauty,200.15,605,BrandA
10118,War That,Home,92.98,391,BrandD
10119,Condition Later,Home,309.46,894,BrandB
10120,Sometimes Two,Books,399.95,999,BrandD
10121,Him Major,Toys,35.63,334,BrandA
10122,Population Standard,Toys,430.9,371,BrandB
10123,Their Center,Books,114.62,707,BrandD
10124,Table Only,Electronics,256.64,893,BrandB
10125,Successful Claim,Beauty,472.13,692,BrandB
10126,Against Nothing,Electronics,361.21,192,BrandC
10127,Commercial Project,Toys,94.71,268,BrandB
10128,Under Travel,Toys,234.83,575,BrandB
10129,Rule Table,Beauty,102.59,68,BrandD
10130,While Around,Home,232.08,475,BrandD
10131,A For,Beauty,394.55,320,BrandC
10132,Crime Consumer,Clothing,319.38,96,BrandD
10133,Relationship After,Toys,8.05,726,BrandD
10134,Animal Rule,Clothing,398.64,651,BrandB
10135,End Turn,Beauty,296.04,343,BrandD
10136,Result Box,Home,429.78,648,BrandA
10137,Art The,Beauty,440.2,595,BrandB
10138,Out Doctor,Beauty,20.18,430,BrandD
10139,If Have,Clothing,218.87,163,BrandC
10140,Eye Event,Clothing,321.57,425,BrandB
